wkt,Latitudes,Longitudes
"POLYGON ((-117.77661965097826 34.07448314065626, -117.86645117939025 34.07448314065626, -117.77661965097826 34.00000259100927, -117.86645117939025 34.00000259100927, -117.77661965097826 34.07448314065626))",-117.82153541518424,34.037242865832766
"POLYGON ((-117.77661965097826 34.11172341547976, -117.86645117939025 34.11172341547976, -117.77661965097826 34.037242865832766, -117.86645117939025 34.037242865832766, -117.77661965097826 34.11172341547976))",-117.82153541518424,34.07448314065626
"POLYGON ((-117.77661965097826 34.148963690303255, -117.86645117939025 34.148963690303255, -117.77661965097826 34.07448314065626, -117.86645117939025 34.07448314065626, -117.77661965097826 34.148963690303255))",-117.82153541518424,34.11172341547975
"POLYGON ((-117.77661965097826 34.18620396512675, -117.86645117939025 34.18620396512675, -117.77661965097826 34.11172341547976, -117.86645117939025 34.11172341547976, -117.77661965097826 34.18620396512675))",-117.82153541518424,34.14896369030325
"POLYGON ((-117.77661965097826 34.22344423995025, -117.86645117939025 34.22344423995025, -117.77661965097826 34.148963690303255, -117.86645117939025 34.148963690303255, -117.77661965097826 34.22344423995025))",-117.82153541518424,34.18620396512675
"POLYGON ((-117.73170388677227 33.7020803924213, -117.82153541518426 33.7020803924213, -117.73170388677227 33.62759984277431, -117.82153541518426 33.62759984277431, -117.73170388677227 33.7020803924213))",-117.77661965097825,33.664840117597805
"POLYGON ((-117.73170388677227 33.7393206672448, -117.82153541518426 33.7393206672448, -117.73170388677227 33.664840117597805, -117.82153541518426 33.664840117597805, -117.73170388677227 33.7393206672448))",-117.77661965097825,33.702080392421294
"POLYGON ((-117.73170388677227 33.77656094206829, -117.82153541518426 33.77656094206829, -117.73170388677227 33.7020803924213, -117.82153541518426 33.7020803924213, -117.73170388677227 33.77656094206829))",-117.77661965097825,33.7393206672448
"POLYGON ((-117.73170388677227 33.81380121689179, -117.82153541518426 33.81380121689179, -117.73170388677227 33.7393206672448, -117.82153541518426 33.7393206672448, -117.73170388677227 33.81380121689179))",-117.77661965097825,33.77656094206829
"POLYGON ((-117.73170388677227 33.851041491715286, -117.82153541518426 33.851041491715286, -117.73170388677227 33.77656094206829, -117.82153541518426 33.77656094206829, -117.73170388677227 33.851041491715286))",-117.77661965097825,33.81380121689179
"POLYGON ((-117.73170388677227 33.88828176653878, -117.82153541518426 33.88828176653878, -117.73170388677227 33.81380121689179, -117.82153541518426 33.81380121689179, -117.73170388677227 33.88828176653878))",-117.77661965097825,33.851041491715286
"POLYGON ((-117.73170388677227 33.92552204136228, -117.82153541518426 33.92552204136228, -117.73170388677227 33.851041491715286, -117.82153541518426 33.851041491715286, -117.73170388677227 33.92552204136228))",-117.77661965097825,33.88828176653878
"POLYGON ((-117.73170388677227 33.962762316185774, -117.82153541518426 33.962762316185774, -117.73170388677227 33.88828176653878, -117.82153541518426 33.88828176653878, -117.73170388677227 33.962762316185774))",-117.77661965097825,33.92552204136228
"POLYGON ((-117.73170388677227 34.00000259100927, -117.82153541518426 34.00000259100927, -117.73170388677227 33.92552204136228, -117.82153541518426 33.92552204136228, -117.73170388677227 34.00000259100927))",-117.77661965097825,33.962762316185774
"POLYGON ((-117.73170388677227 34.037242865832766, -117.82153541518426 34.037242865832766, -117.73170388677227 33.962762316185774, -117.82153541518426 33.962762316185774, -117.73170388677227 34.037242865832766))",-117.77661965097825,34.00000259100927
"POLYGON ((-117.73170388677227 34.07448314065626, -117.82153541518426 34.07448314065626, -117.73170388677227 34.00000259100927, -117.82153541518426 34.00000259100927, -117.73170388677227 34.07448314065626))",-117.77661965097825,34.037242865832766
"POLYGON ((-117.73170388677227 34.11172341547976, -117.82153541518426 34.11172341547976, -117.73170388677227 34.037242865832766, -117.82153541518426 34.037242865832766, -117.73170388677227 34.11172341547976))",-117.77661965097825,34.07448314065626
"POLYGON ((-117.73170388677227 34.148963690303255, -117.82153541518426 34.148963690303255, -117.73170388677227 34.07448314065626, -117.82153541518426 34.07448314065626, -117.73170388677227 34.148963690303255))",-117.77661965097825,34.11172341547975
"POLYGON ((-117.73170388677227 34.18620396512675, -117.82153541518426 34.18620396512675, -117.73170388677227 34.11172341547976, -117.82153541518426 34.11172341547976, -117.73170388677227 34.18620396512675))",-117.77661965097825,34.14896369030325
"POLYGON ((-117.73170388677227 34.22344423995025, -117.82153541518426 34.22344423995025, -117.73170388677227 34.148963690303255, -117.82153541518426 34.148963690303255, -117.73170388677227 34.22344423995025))",-117.77661965097825,34.18620396512675
"POLYGON ((-117.68678812256627 33.7020803924213, -117.77661965097826 33.7020803924213, -117.68678812256627 33.62759984277431, -117.77661965097826 33.62759984277431, -117.68678812256627 33.7020803924213))",-117.73170388677227,33.664840117597805
"POLYGON ((-117.68678812256627 33.7393206672448, -117.77661965097826 33.7393206672448, -117.68678812256627 33.664840117597805, -117.77661965097826 33.664840117597805, -117.68678812256627 33.7393206672448))",-117.73170388677227,33.702080392421294
"POLYGON ((-117.68678812256627 33.77656094206829, -117.77661965097826 33.77656094206829, -117.68678812256627 33.7020803924213, -117.77661965097826 33.7020803924213, -117.68678812256627 33.77656094206829))",-117.73170388677227,33.7393206672448
"POLYGON ((-117.68678812256627 33.81380121689179, -117.77661965097826 33.81380121689179, -117.68678812256627 33.7393206672448, -117.77661965097826 33.7393206672448, -117.68678812256627 33.81380121689179))",-117.73170388677227,33.77656094206829
"POLYGON ((-117.68678812256627 33.851041491715286, -117.77661965097826 33.851041491715286, -117.68678812256627 33.77656094206829, -117.77661965097826 33.77656094206829, -117.68678812256627 33.851041491715286))",-117.73170388677227,33.81380121689179
"POLYGON ((-117.68678812256627 33.88828176653878, -117.77661965097826 33.88828176653878, -117.68678812256627 33.81380121689179, -117.77661965097826 33.81380121689179, -117.68678812256627 33.88828176653878))",-117.73170388677227,33.851041491715286
"POLYGON ((-117.68678812256627 33.92552204136228, -117.77661965097826 33.92552204136228, -117.68678812256627 33.851041491715286, -117.77661965097826 33.851041491715286, -117.68678812256627 33.92552204136228))",-117.73170388677227,33.88828176653878
"POLYGON ((-117.68678812256627 33.962762316185774, -117.77661965097826 33.962762316185774, -117.68678812256627 33.88828176653878, -117.77661965097826 33.88828176653878, -117.68678812256627 33.962762316185774))",-117.73170388677227,33.92552204136228
"POLYGON ((-117.68678812256627 34.00000259100927, -117.77661965097826 34.00000259100927, -117.68678812256627 33.92552204136228, -117.77661965097826 33.92552204136228, -117.68678812256627 34.00000259100927))",-117.73170388677227,33.962762316185774
"POLYGON ((-117.68678812256627 34.037242865832766, -117.77661965097826 34.037242865832766, -117.68678812256627 33.962762316185774, -117.77661965097826 33.962762316185774, -117.68678812256627 34.037242865832766))",-117.73170388677227,34.00000259100927
"POLYGON ((-117.68678812256627 34.07448314065626, -117.77661965097826 34.07448314065626, -117.68678812256627 34.00000259100927, -117.77661965097826 34.00000259100927, -117.68678812256627 34.07448314065626))",-117.73170388677227,34.037242865832766
"POLYGON ((-117.68678812256627 34.11172341547976, -117.77661965097826 34.11172341547976, -117.68678812256627 34.037242865832766, -117.77661965097826 34.037242865832766, -117.68678812256627 34.11172341547976))",-117.73170388677227,34.07448314065626
"POLYGON ((-117.68678812256627 34.148963690303255, -117.77661965097826 34.148963690303255, -117.68678812256627 34.07448314065626, -117.77661965097826 34.07448314065626, -117.68678812256627 34.148963690303255))",-117.73170388677227,34.11172341547975
"POLYGON ((-117.68678812256627 34.18620396512675, -117.77661965097826 34.18620396512675, -117.68678812256627 34.11172341547976, -117.77661965097826 34.11172341547976, -117.68678812256627 34.18620396512675))",-117.73170388677227,34.14896369030325
"POLYGON ((-117.68678812256627 34.22344423995025, -117.77661965097826 34.22344423995025, -117.68678812256627 34.148963690303255, -117.77661965097826 34.148963690303255, -117.68678812256627 34.22344423995025))",-117.73170388677227,34.18620396512675
"POLYGON ((-117.64187235836027 33.7020803924213, -117.73170388677227 33.7020803924213, -117.64187235836027 33.62759984277431, -117.73170388677227 33.62759984277431, -117.64187235836027 33.7020803924213))",-117.68678812256627,33.664840117597805
"POLYGON ((-117.64187235836027 33.7393206672448, -117.73170388677227 33.7393206672448, -117.64187235836027 33.664840117597805, -117.73170388677227 33.664840117597805, -117.64187235836027 33.7393206672448))",-117.68678812256627,33.702080392421294
"POLYGON ((-117.64187235836027 33.77656094206829, -117.73170388677227 33.77656094206829, -117.64187235836027 33.7020803924213, -117.73170388677227 33.7020803924213, -117.64187235836027 33.77656094206829))",-117.68678812256627,33.7393206672448
"POLYGON ((-117.64187235836027 33.81380121689179, -117.73170388677227 33.81380121689179, -117.64187235836027 33.7393206672448, -117.73170388677227 33.7393206672448, -117.64187235836027 33.81380121689179))",-117.68678812256627,33.77656094206829
"POLYGON ((-117.64187235836027 33.851041491715286, -117.73170388677227 33.851041491715286, -117.64187235836027 33.77656094206829, -117.73170388677227 33.77656094206829, -117.64187235836027 33.851041491715286))",-117.68678812256627,33.81380121689179
"POLYGON ((-117.64187235836027 33.88828176653878, -117.73170388677227 33.88828176653878, -117.64187235836027 33.81380121689179, -117.73170388677227 33.81380121689179, -117.64187235836027 33.88828176653878))",-117.68678812256627,33.851041491715286
"POLYGON ((-117.64187235836027 33.92552204136228, -117.73170388677227 33.92552204136228, -117.64187235836027 33.851041491715286, -117.73170388677227 33.851041491715286, -117.64187235836027 33.92552204136228))",-117.68678812256627,33.88828176653878
"POLYGON ((-117.64187235836027 33.962762316185774, -117.73170388677227 33.962762316185774, -117.64187235836027 33.88828176653878, -117.73170388677227 33.88828176653878, -117.64187235836027 33.962762316185774))",-117.68678812256627,33.92552204136228
"POLYGON ((-117.64187235836027 34.00000259100927, -117.73170388677227 34.00000259100927, -117.64187235836027 33.92552204136228, -117.73170388677227 33.92552204136228, -117.64187235836027 34.00000259100927))",-117.68678812256627,33.962762316185774
"POLYGON ((-117.64187235836027 34.037242865832766, -117.73170388677227 34.037242865832766, -117.64187235836027 33.962762316185774, -117.73170388677227 33.962762316185774, -117.64187235836027 34.037242865832766))",-117.68678812256627,34.00000259100927
"POLYGON ((-117.64187235836027 34.07448314065626, -117.73170388677227 34.07448314065626, -117.64187235836027 34.00000259100927, -117.73170388677227 34.00000259100927, -117.64187235836027 34.07448314065626))",-117.68678812256627,34.037242865832766
"POLYGON ((-117.64187235836027 34.11172341547976, -117.73170388677227 34.11172341547976, -117.64187235836027 34.037242865832766, -117.73170388677227 34.037242865832766, -117.64187235836027 34.11172341547976))",-117.68678812256627,34.07448314065626
"POLYGON ((-117.64187235836027 34.148963690303255, -117.73170388677227 34.148963690303255, -117.64187235836027 34.07448314065626, -117.73170388677227 34.07448314065626, -117.64187235836027 34.148963690303255))",-117.68678812256627,34.11172341547975
"POLYGON ((-117.64187235836027 34.18620396512675, -117.73170388677227 34.18620396512675, -117.64187235836027 34.11172341547976, -117.73170388677227 34.11172341547976, -117.64187235836027 34.18620396512675))",-117.68678812256627,34.14896369030325
"POLYGON ((-117.64187235836027 34.22344423995025, -117.73170388677227 34.22344423995025, -117.64187235836027 34.148963690303255, -117.73170388677227 34.148963690303255, -117.64187235836027 34.22344423995025))",-117.68678812256627,34.18620396512675
"POLYGON ((-117.59695659415428 33.7020803924213, -117.68678812256627 33.7020803924213, -117.59695659415428 33.62759984277431, -117.68678812256627 33.62759984277431, -117.59695659415428 33.7020803924213))",-117.64187235836027,33.664840117597805
"POLYGON ((-117.59695659415428 33.7393206672448, -117.68678812256627 33.7393206672448, -117.59695659415428 33.664840117597805, -117.68678812256627 33.664840117597805, -117.59695659415428 33.7393206672448))",-117.64187235836027,33.702080392421294
"POLYGON ((-117.59695659415428 33.77656094206829, -117.68678812256627 33.77656094206829, -117.59695659415428 33.7020803924213, -117.68678812256627 33.7020803924213, -117.59695659415428 33.77656094206829))",-117.64187235836027,33.7393206672448
"POLYGON ((-117.59695659415428 33.81380121689179, -117.68678812256627 33.81380121689179, -117.59695659415428 33.7393206672448, -117.68678812256627 33.7393206672448, -117.59695659415428 33.81380121689179))",-117.64187235836027,33.77656094206829
"POLYGON ((-117.59695659415428 33.851041491715286, -117.68678812256627 33.851041491715286, -117.59695659415428 33.77656094206829, -117.68678812256627 33.77656094206829, -117.59695659415428 33.851041491715286))",-117.64187235836027,33.81380121689179
"POLYGON ((-117.59695659415428 33.88828176653878, -117.68678812256627 33.88828176653878, -117.59695659415428 33.81380121689179, -117.68678812256627 33.81380121689179, -117.59695659415428 33.88828176653878))",-117.64187235836027,33.851041491715286
"POLYGON ((-117.59695659415428 33.92552204136228, -117.68678812256627 33.92552204136228, -117.59695659415428 33.851041491715286, -117.68678812256627 33.851041491715286, -117.59695659415428 33.92552204136228))",-117.64187235836027,33.88828176653878
"POLYGON ((-117.59695659415428 33.962762316185774, -117.68678812256627 33.962762316185774, -117.59695659415428 33.88828176653878, -117.68678812256627 33.88828176653878, -117.59695659415428 33.962762316185774))",-117.64187235836027,33.92552204136228
"POLYGON ((-117.59695659415428 34.00000259100927, -117.68678812256627 34.00000259100927, -117.59695659415428 33.92552204136228, -117.68678812256627 33.92552204136228, -117.59695659415428 34.00000259100927))",-117.64187235836027,33.962762316185774
"POLYGON ((-117.59695659415428 34.037242865832766, -117.68678812256627 34.037242865832766, -117.59695659415428 33.962762316185774, -117.68678812256627 33.962762316185774, -117.59695659415428 34.037242865832766))",-117.64187235836027,34.00000259100927
"POLYGON ((-117.59695659415428 34.07448314065626, -117.68678812256627 34.07448314065626, -117.59695659415428 34.00000259100927, -117.68678812256627 34.00000259100927, -117.59695659415428 34.07448314065626))",-117.64187235836027,34.037242865832766
"POLYGON ((-117.59695659415428 34.11172341547976, -117.68678812256627 34.11172341547976, -117.59695659415428 34.037242865832766, -117.68678812256627 34.037242865832766, -117.59695659415428 34.11172341547976))",-117.64187235836027,34.07448314065626
"POLYGON ((-117.59695659415428 34.148963690303255, -117.68678812256627 34.148963690303255, -117.59695659415428 34.07448314065626, -117.68678812256627 34.07448314065626, -117.59695659415428 34.148963690303255))",-117.64187235836027,34.11172341547975
"POLYGON ((-117.59695659415428 34.18620396512675, -117.68678812256627 34.18620396512675, -117.59695659415428 34.11172341547976, -117.68678812256627 34.11172341547976, -117.59695659415428 34.18620396512675))",-117.64187235836027,34.14896369030325
"POLYGON ((-117.59695659415428 34.22344423995025, -117.68678812256627 34.22344423995025, -117.59695659415428 34.148963690303255, -117.68678812256627 34.148963690303255, -117.59695659415428 34.22344423995025))",-117.64187235836027,34.18620396512675
"POLYGON ((-117.55204082994828 33.7020803924213, -117.64187235836027 33.7020803924213, -117.55204082994828 33.62759984277431, -117.64187235836027 33.62759984277431, -117.55204082994828 33.7020803924213))",-117.59695659415426,33.664840117597805
"POLYGON ((-117.55204082994828 33.7393206672448, -117.64187235836027 33.7393206672448, -117.55204082994828 33.664840117597805, -117.64187235836027 33.664840117597805, -117.55204082994828 33.7393206672448))",-117.59695659415426,33.702080392421294
"POLYGON ((-117.55204082994828 33.77656094206829, -117.64187235836027 33.77656094206829, -117.55204082994828 33.7020803924213, -117.64187235836027 33.7020803924213, -117.55204082994828 33.77656094206829))",-117.59695659415426,33.7393206672448
"POLYGON ((-117.55204082994828 33.81380121689179, -117.64187235836027 33.81380121689179, -117.55204082994828 33.7393206672448, -117.64187235836027 33.7393206672448, -117.55204082994828 33.81380121689179))",-117.59695659415426,33.77656094206829
"POLYGON ((-117.55204082994828 33.851041491715286, -117.64187235836027 33.851041491715286, -117.55204082994828 33.77656094206829, -117.64187235836027 33.77656094206829, -117.55204082994828 33.851041491715286))",-117.59695659415426,33.81380121689179
"POLYGON ((-117.55204082994828 33.88828176653878, -117.64187235836027 33.88828176653878, -117.55204082994828 33.81380121689179, -117.64187235836027 33.81380121689179, -117.55204082994828 33.88828176653878))",-117.59695659415426,33.851041491715286
"POLYGON ((-117.55204082994828 33.92552204136228, -117.64187235836027 33.92552204136228, -117.55204082994828 33.851041491715286, -117.64187235836027 33.851041491715286, -117.55204082994828 33.92552204136228))",-117.59695659415426,33.88828176653878
"POLYGON ((-117.55204082994828 33.962762316185774, -117.64187235836027 33.962762316185774, -117.55204082994828 33.88828176653878, -117.64187235836027 33.88828176653878, -117.55204082994828 33.962762316185774))",-117.59695659415426,33.92552204136228
"POLYGON ((-117.55204082994828 34.00000259100927, -117.64187235836027 34.00000259100927, -117.55204082994828 33.92552204136228, -117.64187235836027 33.92552204136228, -117.55204082994828 34.00000259100927))",-117.59695659415426,33.962762316185774
"POLYGON ((-117.55204082994828 34.037242865832766, -117.64187235836027 34.037242865832766, -117.55204082994828 33.962762316185774, -117.64187235836027 33.962762316185774, -117.55204082994828 34.037242865832766))",-117.59695659415426,34.00000259100927
"POLYGON ((-117.55204082994828 34.07448314065626, -117.64187235836027 34.07448314065626, -117.55204082994828 34.00000259100927, -117.64187235836027 34.00000259100927, -117.55204082994828 34.07448314065626))",-117.59695659415426,34.037242865832766
"POLYGON ((-117.55204082994828 34.11172341547976, -117.64187235836027 34.11172341547976, -117.55204082994828 34.037242865832766, -117.64187235836027 34.037242865832766, -117.55204082994828 34.11172341547976))",-117.59695659415426,34.07448314065626
"POLYGON ((-117.55204082994828 34.148963690303255, -117.64187235836027 34.148963690303255, -117.55204082994828 34.07448314065626, -117.64187235836027 34.07448314065626, -117.55204082994828 34.148963690303255))",-117.59695659415426,34.11172341547975
"POLYGON ((-117.55204082994828 34.18620396512675, -117.64187235836027 34.18620396512675, -117.55204082994828 34.11172341547976, -117.64187235836027 34.11172341547976, -117.55204082994828 34.18620396512675))",-117.59695659415426,34.14896369030325
"POLYGON ((-117.55204082994828 34.22344423995025, -117.64187235836027 34.22344423995025, -117.55204082994828 34.148963690303255, -117.64187235836027 34.148963690303255, -117.55204082994828 34.22344423995025))",-117.59695659415426,34.18620396512675
"POLYGON ((-117.50712506574229 33.7020803924213, -117.59695659415428 33.7020803924213, -117.50712506574229 33.62759984277431, -117.59695659415428 33.62759984277431, -117.50712506574229 33.7020803924213))",-117.55204082994828,33.664840117597805
"POLYGON ((-117.50712506574229 33.7393206672448, -117.59695659415428 33.7393206672448, -117.50712506574229 33.664840117597805, -117.59695659415428 33.664840117597805, -117.50712506574229 33.7393206672448))",-117.55204082994828,33.702080392421294
"POLYGON ((-117.50712506574229 33.77656094206829, -117.59695659415428 33.77656094206829, -117.50712506574229 33.7020803924213, -117.59695659415428 33.7020803924213, -117.50712506574229 33.77656094206829))",-117.55204082994828,33.7393206672448
"POLYGON ((-117.50712506574229 33.81380121689179, -117.59695659415428 33.81380121689179, -117.50712506574229 33.7393206672448, -117.59695659415428 33.7393206672448, -117.50712506574229 33.81380121689179))",-117.55204082994828,33.77656094206829
"POLYGON ((-117.50712506574229 33.851041491715286, -117.59695659415428 33.851041491715286, -117.50712506574229 33.77656094206829, -117.59695659415428 33.77656094206829, -117.50712506574229 33.851041491715286))",-117.55204082994828,33.81380121689179
"POLYGON ((-117.50712506574229 33.88828176653878, -117.59695659415428 33.88828176653878, -117.50712506574229 33.81380121689179, -117.59695659415428 33.81380121689179, -117.50712506574229 33.88828176653878))",-117.55204082994828,33.851041491715286
"POLYGON ((-117.50712506574229 33.92552204136228, -117.59695659415428 33.92552204136228, -117.50712506574229 33.851041491715286, -117.59695659415428 33.851041491715286, -117.50712506574229 33.92552204136228))",-117.55204082994828,33.88828176653878
"POLYGON ((-117.50712506574229 33.962762316185774, -117.59695659415428 33.962762316185774, -117.50712506574229 33.88828176653878, -117.59695659415428 33.88828176653878, -117.50712506574229 33.962762316185774))",-117.55204082994828,33.92552204136228
"POLYGON ((-117.50712506574229 34.00000259100927, -117.59695659415428 34.00000259100927, -117.50712506574229 33.92552204136228, -117.59695659415428 33.92552204136228, -117.50712506574229 34.00000259100927))",-117.55204082994828,33.962762316185774
"POLYGON ((-117.50712506574229 34.037242865832766, -117.59695659415428 34.037242865832766, -117.50712506574229 33.962762316185774, -117.59695659415428 33.962762316185774, -117.50712506574229 34.037242865832766))",-117.55204082994828,34.00000259100927
"POLYGON ((-117.50712506574229 34.07448314065626, -117.59695659415428 34.07448314065626, -117.50712506574229 34.00000259100927, -117.59695659415428 34.00000259100927, -117.50712506574229 34.07448314065626))",-117.55204082994828,34.037242865832766
"POLYGON ((-117.50712506574229 34.11172341547976, -117.59695659415428 34.11172341547976, -117.50712506574229 34.037242865832766, -117.59695659415428 34.037242865832766, -117.50712506574229 34.11172341547976))",-117.55204082994828,34.07448314065626
"POLYGON ((-117.50712506574229 34.148963690303255, -117.59695659415428 34.148963690303255, -117.50712506574229 34.07448314065626, -117.59695659415428 34.07448314065626, -117.50712506574229 34.148963690303255))",-117.55204082994828,34.11172341547975
"POLYGON ((-117.50712506574229 34.18620396512675, -117.59695659415428 34.18620396512675, -117.50712506574229 34.11172341547976, -117.59695659415428 34.11172341547976, -117.50712506574229 34.18620396512675))",-117.55204082994828,34.14896369030325
"POLYGON ((-117.50712506574229 34.22344423995025, -117.59695659415428 34.22344423995025, -117.50712506574229 34.148963690303255, -117.59695659415428 34.148963690303255, -117.50712506574229 34.22344423995025))",-117.55204082994828,34.18620396512675
"POLYGON ((-117.46220930153629 33.7020803924213, -117.55204082994828 33.7020803924213, -117.46220930153629 33.62759984277431, -117.55204082994828 33.62759984277431, -117.46220930153629 33.7020803924213))",-117.50712506574227,33.664840117597805
"POLYGON ((-117.46220930153629 33.7393206672448, -117.55204082994828 33.7393206672448, -117.46220930153629 33.664840117597805, -117.55204082994828 33.664840117597805, -117.46220930153629 33.7393206672448))",-117.50712506574227,33.702080392421294
"POLYGON ((-117.46220930153629 33.77656094206829, -117.55204082994828 33.77656094206829, -117.46220930153629 33.7020803924213, -117.55204082994828 33.7020803924213, -117.46220930153629 33.77656094206829))",-117.50712506574227,33.7393206672448
"POLYGON ((-117.46220930153629 33.81380121689179, -117.55204082994828 33.81380121689179, -117.46220930153629 33.7393206672448, -117.55204082994828 33.7393206672448, -117.46220930153629 33.81380121689179))",-117.50712506574227,33.77656094206829
"POLYGON ((-117.46220930153629 33.851041491715286, -117.55204082994828 33.851041491715286, -117.46220930153629 33.77656094206829, -117.55204082994828 33.77656094206829, -117.46220930153629 33.851041491715286))",-117.50712506574227,33.81380121689179
"POLYGON ((-117.46220930153629 33.88828176653878, -117.55204082994828 33.88828176653878, -117.46220930153629 33.81380121689179, -117.55204082994828 33.81380121689179, -117.46220930153629 33.88828176653878))",-117.50712506574227,33.851041491715286
"POLYGON ((-117.46220930153629 33.92552204136228, -117.55204082994828 33.92552204136228, -117.46220930153629 33.851041491715286, -117.55204082994828 33.851041491715286, -117.46220930153629 33.92552204136228))",-117.50712506574227,33.88828176653878
"POLYGON ((-117.46220930153629 33.962762316185774, -117.55204082994828 33.962762316185774, -117.46220930153629 33.88828176653878, -117.55204082994828 33.88828176653878, -117.46220930153629 33.962762316185774))",-117.50712506574227,33.92552204136228
"POLYGON ((-117.46220930153629 34.00000259100927, -117.55204082994828 34.00000259100927, -117.46220930153629 33.92552204136228, -117.55204082994828 33.92552204136228, -117.46220930153629 34.00000259100927))",-117.50712506574227,33.962762316185774
"POLYGON ((-117.46220930153629 34.037242865832766, -117.55204082994828 34.037242865832766, -117.46220930153629 33.962762316185774, -117.55204082994828 33.962762316185774, -117.46220930153629 34.037242865832766))",-117.50712506574227,34.00000259100927
"POLYGON ((-117.46220930153629 34.07448314065626, -117.55204082994828 34.07448314065626, -117.46220930153629 34.00000259100927, -117.55204082994828 34.00000259100927, -117.46220930153629 34.07448314065626))",-117.50712506574227,34.037242865832766
"POLYGON ((-117.46220930153629 34.11172341547976, -117.55204082994828 34.11172341547976, -117.46220930153629 34.037242865832766, -117.55204082994828 34.037242865832766, -117.46220930153629 34.11172341547976))",-117.50712506574227,34.07448314065626
"POLYGON ((-117.46220930153629 34.148963690303255, -117.55204082994828 34.148963690303255, -117.46220930153629 34.07448314065626, -117.55204082994828 34.07448314065626, -117.46220930153629 34.148963690303255))",-117.50712506574227,34.11172341547975
"POLYGON ((-117.46220930153629 34.18620396512675, -117.55204082994828 34.18620396512675, -117.46220930153629 34.11172341547976, -117.55204082994828 34.11172341547976, -117.46220930153629 34.18620396512675))",-117.50712506574227,34.14896369030325
"POLYGON ((-117.46220930153629 34.22344423995025, -117.55204082994828 34.22344423995025, -117.46220930153629 34.148963690303255, -117.55204082994828 34.148963690303255, -117.46220930153629 34.22344423995025))",-117.50712506574227,34.18620396512675
"POLYGON ((-117.4172935373303 33.7020803924213, -117.50712506574229 33.7020803924213, -117.4172935373303 33.62759984277431, -117.50712506574229 33.62759984277431, -117.4172935373303 33.7020803924213))",-117.46220930153628,33.664840117597805
"POLYGON ((-117.4172935373303 33.7393206672448, -117.50712506574229 33.7393206672448, -117.4172935373303 33.664840117597805, -117.50712506574229 33.664840117597805, -117.4172935373303 33.7393206672448))",-117.46220930153628,33.702080392421294
"POLYGON ((-117.4172935373303 33.77656094206829, -117.50712506574229 33.77656094206829, -117.4172935373303 33.7020803924213, -117.50712506574229 33.7020803924213, -117.4172935373303 33.77656094206829))",-117.46220930153628,33.7393206672448
"POLYGON ((-117.4172935373303 33.81380121689179, -117.50712506574229 33.81380121689179, -117.4172935373303 33.7393206672448, -117.50712506574229 33.7393206672448, -117.4172935373303 33.81380121689179))",-117.46220930153628,33.77656094206829
"POLYGON ((-117.4172935373303 33.851041491715286, -117.50712506574229 33.851041491715286, -117.4172935373303 33.77656094206829, -117.50712506574229 33.77656094206829, -117.4172935373303 33.851041491715286))",-117.46220930153628,33.81380121689179
"POLYGON ((-117.4172935373303 33.88828176653878, -117.50712506574229 33.88828176653878, -117.4172935373303 33.81380121689179, -117.50712506574229 33.81380121689179, -117.4172935373303 33.88828176653878))",-117.46220930153628,33.851041491715286
"POLYGON ((-117.4172935373303 33.92552204136228, -117.50712506574229 33.92552204136228, -117.4172935373303 33.851041491715286, -117.50712506574229 33.851041491715286, -117.4172935373303 33.92552204136228))",-117.46220930153628,33.88828176653878
"POLYGON ((-117.4172935373303 33.962762316185774, -117.50712506574229 33.962762316185774, -117.4172935373303 33.88828176653878, -117.50712506574229 33.88828176653878, -117.4172935373303 33.962762316185774))",-117.46220930153628,33.92552204136228
"POLYGON ((-117.4172935373303 34.00000259100927, -117.50712506574229 34.00000259100927, -117.4172935373303 33.92552204136228, -117.50712506574229 33.92552204136228, -117.4172935373303 34.00000259100927))",-117.46220930153628,33.962762316185774
"POLYGON ((-117.4172935373303 34.037242865832766, -117.50712506574229 34.037242865832766, -117.4172935373303 33.962762316185774, -117.50712506574229 33.962762316185774, -117.4172935373303 34.037242865832766))",-117.46220930153628,34.00000259100927
"POLYGON ((-117.4172935373303 34.07448314065626, -117.50712506574229 34.07448314065626, -117.4172935373303 34.00000259100927, -117.50712506574229 34.00000259100927, -117.4172935373303 34.07448314065626))",-117.46220930153628,34.037242865832766
"POLYGON ((-117.4172935373303 34.11172341547976, -117.50712506574229 34.11172341547976, -117.4172935373303 34.037242865832766, -117.50712506574229 34.037242865832766, -117.4172935373303 34.11172341547976))",-117.46220930153628,34.07448314065626
"POLYGON ((-117.4172935373303 34.148963690303255, -117.50712506574229 34.148963690303255, -117.4172935373303 34.07448314065626, -117.50712506574229 34.07448314065626, -117.4172935373303 34.148963690303255))",-117.46220930153628,34.11172341547975
"POLYGON ((-117.4172935373303 34.18620396512675, -117.50712506574229 34.18620396512675, -117.4172935373303 34.11172341547976, -117.50712506574229 34.11172341547976, -117.4172935373303 34.18620396512675))",-117.46220930153628,34.14896369030325
"POLYGON ((-117.4172935373303 34.22344423995025, -117.50712506574229 34.22344423995025, -117.4172935373303 34.148963690303255, -117.50712506574229 34.148963690303255, -117.4172935373303 34.22344423995025))",-117.46220930153628,34.18620396512675
